"Gene","ModuleA","pA","p.adjA","coefA","AUCA","ModuleH","pH","p.adjH","coefH","AUCH","ARank","HRank","RankSum"
"PDZD4","M8",0.213647939812552,0.455409736456381,1.65828179901167,0.55952380952381,"M8",0.811000533946235,0.938243265258569,0.0685653843787557,0.53042735042735,5561,5496.5,11057.5
"GVQW2","unassigned",0.108962827356887,0.315281047502241,3.01522994615648,0.594155844155844,"unassigned",0.603425097040249,0.859109593659503,0.863841592067984,0.510940170940171,8192.5,2863.5,11056
"LZIC","unassigned",0.403960150140995,0.642131298794109,0.694908490339807,0.584415584415584,"unassigned",0.742785335206062,0.916577395846233,0.0144322926099844,0.516581196581197,7487,3567,11054
"SPTBN1","unassigned",0.252815344371797,0.497793317143906,1.87581411805469,0.584415584415584,"unassigned",0.783066385325864,0.929045594253373,0.00248420173460019,0.516581196581197,7487,3567,11054
"SLC7A2","M9",0.096809928958134,0.297112980923147,-2.43369942574189,0.611471861471861,"M9",0.886235523213655,0.966064787547371,-0.0431321996252562,0.49965811965812,9310,1743,11053
"PIGF","M19",0.396612169588631,0.635479989012506,0.778879602889618,0.568181818181818,"M19",0.58313450014487,0.848539137719007,-0.0262261513111323,0.525811965811966,6190,4860.5,11050.5
"NEFM","M8",0.894485328999368,0.952700299610621,0.246892505240869,0.512987012987013,"M8",0.258569508938731,0.646005021557812,0.538846650874252,0.556068376068376,2117,8933,11050
"KIAA0141","M20",0.334332000772288,0.57904872242826,1.50646420966945,0.567099567099567,"M20",0.380622777167374,0.739876188811539,0.0186391480387865,0.526153846153846,6137.5,4912,11049.5
"SLC22A1","unassigned",0.50114432892969,0.715918634707319,-0.696183224823927,0.562770562770563,"unassigned",0.476507101133219,0.792510779151067,0.477875341077452,0.528376068376068,5820.5,5227.5,11048
"STIP1","M29",0.131288073968396,0.350064437268843,-0.861260379117133,0.62987012987013,"M29",0.624625685728988,0.867071405372239,-0.00602409299694824,0.483247863247863,10383,663.5,11046.5
"CAT","M24",0.552307832392657,0.752901199888649,0.392350587821948,0.529220779220779,"M24",0.228588827097892,0.61852631339404,0.0185765612698444,0.547692307692308,3187.5,7858.5,11046
"ENPP1","unassigned",0.0898005690634782,0.285290476832852,1.70552542724786,0.63961038961039,"unassigned",0.412485825136081,0.759355714821958,0.181394623382912,0.466495726495727,10884,160.5,11044.5
"RHBDF1","unassigned",0.485575151736014,0.705286867289262,-0.508781485745944,0.545454545454545,"unassigned",0.666325559291067,0.883918420562773,-0.0172309529875311,0.538461538461538,4429.5,6615,11044.5
"TMBIM6","M8",0.152860092602041,0.381277576361798,1.55971924328611,0.614718614718615,"M8",0.870741174442638,0.9603866444381,0.000409221630628016,0.497264957264957,9510,1534.5,11044.5
"OTUD6B","unassigned",0.436745264882734,0.667139859330623,-0.431480347042781,0.573593073593074,"unassigned",0.622868443513463,0.866195090488618,-0.0686243571431159,0.522222222222222,6682.5,4360.5,11043
"GTF3C1","unassigned",0.856794381710259,0.933148327038313,0.273502370667256,0.504329004329004,"unassigned",0.159800581828941,0.543157699669651,0.0692973259623612,0.55965811965812,1647.5,9394.5,11042
"NDUFAF6","unassigned",0.3922501509497,0.632141662324573,0.86455378030416,0.558441558441558,"unassigned",0.627775013557384,0.868197356808086,0.0399585137556831,0.530940170940171,5475,5567,11042
"USP42","unassigned",0.710948653917654,0.85538983993504,0.764494059466386,0.532467532467532,"unassigned",0.408649082735638,0.757214141572771,-0.139941069533706,0.545811965811966,3430,7608.5,11038.5
"RBL1","unassigned",0.951444069017657,0.979231002255684,0.16263220021489,0.517316017316017,"unassigned",0.224693502513966,0.616546123741174,-0.274843991569351,0.554017094017094,2374,8663,11037
"CCDC86","unassigned",0.0860102997764152,0.279284889591915,-1.51983431234319,0.606601731601732,"unassigned",0.877200543645758,0.96297191607874,0.0106718049891645,0.503076923076923,8987.5,2048.5,11036
"FAM189B","unassigned",0.312408336059576,0.55798245543302,1.83054545474022,0.55952380952381,"unassigned",0.810961843924843,0.938243265258569,-0.0195753742418373,0.53025641025641,5561,5474,11035
"USP49","M14",0.129009370262833,0.347013260406919,4.70088786646688,0.608225108225108,"M14",0.736610296015814,0.914052127132724,0.153174070541141,0.501880341880342,9086,1949,11035
"ZBTB10","unassigned",0.207153709250296,0.447818024792008,0.532991978900738,0.597402597402597,"unassigned",0.715490424666893,0.905475207280315,0.0437385465142789,0.509059829059829,8383,2649.5,11032.5
"ZNF45","unassigned",0.226367826183553,0.470348684021282,-1.13529374993143,0.597402597402597,"unassigned",0.761610988097335,0.923563946673604,-0.0421742742501884,0.509059829059829,8383,2649.5,11032.5
"LINC00909","unassigned",0.386511168779366,0.627781306663635,-0.524507127935611,0.489177489177489,"unassigned",0.195890643476253,0.587217355914747,-0.169213846120014,0.564957264957265,1005,10026.5,11031.5
"ZFP37","M10",0.824656800632902,0.915838933640819,-0.35062850390173,0.551948051948052,"M10",0.536849473901576,0.82354055481953,-0.590932349845245,0.534529914529914,4940.5,6088,11028.5
"TRIOBP","M27",0.830346224777631,0.919125598784482,0.282358834969555,0.537878787878788,"M27",0.534586786222674,0.823174066900022,-0.0152214129759024,0.542735042735043,3855,7173,11028
"NCDN","M10",0.849845281166723,0.92956980120576,0.332012157666599,0.481601731601732,"M10",0.202435351200847,0.593620754653592,-0.128713894356481,0.567350427350427,750.5,10276,11026.5
"SMIM8","unassigned",0.33665938637174,0.581711028039228,1.72078204491477,0.573593073593074,"unassigned",0.572255003713292,0.842590756152171,0.12965747228887,0.522393162393162,6637,4389,11026
"DIAPH1","M37",0.870211691152613,0.940285526690525,0.233176458599022,0.538961038961039,"M37",0.558635057986298,0.834307985835079,-0.0111073269863491,0.542051282051282,3937,7088.5,11025.5
"RBX1","M38",0.201534428319824,0.440675568976341,-0.975108023191926,0.582251082251082,"M38",0.602203501100057,0.858430387988467,0.0200633315609626,0.517606837606838,7329.5,3696,11025.5
"SLC9A5","unassigned",0.380273935945339,0.621530298443665,1.80333499010405,0.557359307359307,"unassigned",0.548715453453914,0.829619981227704,-0.45121387106886,0.531452991452991,5386.5,5639,11025.5
"NOP16","M28",0.5518541417417,0.752567521714513,-0.512182019604396,0.541125541125541,"M28",0.276491018594947,0.661865192217906,0.0425526469159058,0.540854700854701,4092.5,6932.5,11025
"TRIM41","unassigned",0.341913795305367,0.587306114050248,0.964147551771341,0.577922077922078,"unassigned",0.978133626572476,0.994502187461878,0.00233713972730792,0.52,7003.5,4019.5,11023
"ZMYND15","unassigned",0.675453930352308,0.834355703848755,0.3874127940931,0.527056277056277,"unassigned",0.601636658181684,0.858078298319901,-0.118110759769632,0.548803418803419,3009,8014,11023
"PFDN1","M27",0.56547378286247,0.762023400500667,-0.688188942097301,0.514069264069264,"M27",0.314109052286317,0.69055411040538,-0.0379743768374948,0.555384615384615,2187.5,8833.5,11021
"ECHDC3","unassigned",0.653908329511896,0.820238343774419,0.194945670614492,0.554112554112554,"unassigned",0.81446697495847,0.939606531974315,-0.0205910472528716,0.533333333333333,5116.5,5904,11020.5
"IQSEC3","M10",0.0781514661599218,0.264929549046917,3.50630897181392,0.596320346320346,"M10",0.483188567787409,0.795371827248088,-0.312365731969261,0.50957264957265,8313.5,2707,11020.5
"RHOC","M20",0.72479805377278,0.863466529409381,-0.355529505280099,0.528679653679654,"M20",0.314993851254211,0.691108819577164,0.0025485068418075,0.547863247863248,3143,7876.5,11019.5
"SNRPA","unassigned",0.754133895646038,0.878149604870048,0.306936514543074,0.523809523809524,"unassigned",0.221829250174555,0.613169201399543,0.0277068452438933,0.55042735042735,2807.5,8210.5,11018
"POLE2","unassigned",0.477798621482018,0.699032138153722,0.433871053222425,0.555194805194805,"unassigned",0.914437495180672,0.9753523478627,-0.00742429144753372,0.532820512820513,5172.5,5844.5,11017
"OPN3","M16",0.104712672415775,0.308952471286386,0.762288065769921,0.622294372294372,"M16",0.721537229882789,0.907535767128718,0.0183121667213784,0.491794871794872,9908.5,1108,11016.5
"KIAA0355","unassigned",0.866173883147048,0.938205258053509,-0.125239804773949,0.50974025974026,"unassigned",0.274450767756347,0.660411112365482,-0.109544713798658,0.557264957264957,1941.5,9074.5,11016
"PITPNA-AS1","M38",0.0993723824908423,0.300886046363555,-1.46392484131381,0.608766233766234,"M38",0.974311176181656,0.993610518505704,-0.00455332455270622,0.501367521367521,9116.5,1898.5,11015
"HPS4","unassigned",0.0910346202400051,0.287180814631977,3.57117420642337,0.62012987012987,"unassigned",0.610831356741052,0.861914423292764,0.0473193368688769,0.493162393162393,9807,1207,11014
"B9D1","unassigned",0.232303579158707,0.477384765689483,-1.31579423779557,0.558441558441559,"unassigned",0.41299188483818,0.759497251129148,-0.0856976437103729,0.53042735042735,5516,5496.5,11012.5
"EIF4H","M27",0.562528321987519,0.759877016192175,-0.744732580746436,0.53030303030303,"M27",0.25566205811274,0.642581789014589,0.00861999483273045,0.546837606837607,3266.5,7744,11010.5
"AFG3L1P","unassigned",0.0916932356567437,0.288102857300224,2.69619599519551,0.609307359307359,"unassigned",0.606152112952165,0.860221408227632,-0.0355247645648956,0.500683760683761,9165.5,1842.5,11008
"C12orf49","M19",0.193990777439942,0.432683059891215,1.42251169824504,0.623376623376623,"M19",0.96306207275037,0.989750176923377,-0.00196206311502875,0.48991452991453,10008.5,999.5,11008
"MANBA","unassigned",0.34578606670609,0.590988704033478,-0.877884878634738,0.572510822510823,"unassigned",0.622488192392407,0.866161805586956,-0.0368933399288854,0.522820512820513,6564,4444,11008
"FRRS1","unassigned",0.304987489588154,0.551079635121433,1.59355240685099,0.560064935064935,"unassigned",0.271280272385501,0.657663748618636,0.0988382246588369,0.52974358974359,5602.5,5405,11007.5
"ZNF221","unassigned",0.204777528830805,0.444759148160692,2.72905912258943,0.598484848484849,"unassigned",0.661328423497558,0.881688401688598,0.36437318159494,0.508205128205128,8452.5,2555,11007.5
"PHPT1","M19",0.696689097954564,0.847250566541479,-0.552622429874158,0.481601731601732,"M19",0.100534179956442,0.458084519586144,0.027426668669218,0.567179487179487,750.5,10256.5,11007
"LRRC39","unassigned",0.426517771232967,0.659635845352599,1.85213899027554,0.544372294372294,"unassigned",0.368149268765816,0.731959101496551,-0.645546493107421,0.538803418803419,4351.5,6649,11000.5
"ENOX2","unassigned",0.227942131216956,0.472434020544406,-3.4886026106584,0.588744588744589,"unassigned",0.657276042989193,0.880921077173928,-0.0563758206939571,0.514017094017094,7739,3261,11000
"LIPT1","unassigned",0.177951324351156,0.412744668385998,-0.802835083763569,0.59469696969697,"unassigned",0.642172263164313,0.875078250521107,0.0843124984342251,0.51025641025641,8213,2783.5,10996.5
"TBC1D25","unassigned",0.669041877465192,0.830352371149202,0.620644268725029,0.494588744588745,"unassigned",0.464995341981163,0.787349100924987,-0.159512853237251,0.562820512820513,1191,9804,10995
"PLAA","unassigned",0.748991563595261,0.875963482572258,0.273982322145214,0.508658008658009,"unassigned",0.431442746117746,0.770113372073271,-0.0394903366273448,0.557606837606838,1882.5,9108.5,10991
"SORD","unassigned",0.945307123797464,0.976920877149166,0.0402676633940604,0.537878787878788,"unassigned",0.50033335482572,0.80518995355253,-0.0158574047772608,0.542393162393162,3855,7134,10989
"CD6","M6",0.854185063446309,0.931725163865949,0.292425144880218,0.506493506493507,"M6",0.322406099938978,0.697213695942866,-0.0395565701689124,0.558461538461538,1770,9216.5,10986.5
"CSTL1","unassigned",0.918165223830779,0.964330983282206,-0.147853612831663,0.506493506493507,"unassigned",0.49783691403883,0.803577899368837,0.707003004983159,0.558461538461538,1770,9216.5,10986.5
"RGS13","M6",0.083835875051663,0.275875953832768,-0.69246991580126,0.591991341991342,"M6",0.298472520553353,0.679809915180839,0.0595884866789902,0.511794871794872,8018,2968,10986
"ACTG2","M8",0.113054588479164,0.321677934549343,-0.830964780185883,0.600649350649351,"M8",0.442151356844141,0.774923954615766,0.00265105910553107,0.506666666666667,8583.5,2401,10984.5
"NKX2-2","unassigned",0.233376250416638,0.478096447500738,0.845745393582751,0.637445887445887,"unassigned",0.312978802518966,0.689893267242154,0.657162841713316,0.469401709401709,10779.5,202.5,10982
"KIF27","unassigned",0.385042575264146,0.626690259347036,-1.96471161417923,0.569264069264069,"unassigned",0.919307573681249,0.977169084087511,-0.0285198520845604,0.524444444444444,6312,4669,10981
"APIP","unassigned",0.500508843807222,0.715552045468442,0.325435921031221,0.596320346320346,"unassigned",0.718681418637644,0.906630152447508,0.00328004372803501,0.509230769230769,8313.5,2667,10980.5
"ENO1","unassigned",0.271009522703218,0.51713075125548,-0.984739263842042,0.587662337662338,"unassigned",0.800539517837292,0.935883912293617,-0.000356042483163556,0.514188034188034,7696.5,3284,10980.5
"KDM4C","unassigned",0.24870816660273,0.494248226682884,1.49516925219444,0.587662337662338,"unassigned",0.742265872597388,0.916264148227659,0.0210351255446463,0.514188034188034,7696.5,3284,10980.5
"TUBB","M29",0.100269140322535,0.302248621719652,-1.25161870156773,0.632034632034632,"M29",0.698727174903563,0.898269478982907,-0.00148030046580937,0.47948717948718,10474.5,504.5,10979
"NDUFAF7","unassigned",0.811599787661588,0.909198871871962,-0.213367799983384,0.536796536796537,"unassigned",0.141736657473986,0.524775923744788,-0.163838475084869,0.542905982905983,3773.5,7204,10977.5
"ZHX1","unassigned",0.555906336010036,0.755212537493682,0.414711463702248,0.560606060606061,"unassigned",0.664881187868017,0.883282786129735,0.0242793843574748,0.529059829059829,5659.5,5317,10976.5
"G2E3","unassigned",0.248805384408547,0.494310962657829,-0.984523418435601,0.571428571428571,"unassigned",0.435456037950087,0.771345872021854,-0.0568852749078949,0.523247863247863,6469.5,4505,10974.5
"IFT122","unassigned",0.0470265755113554,0.199590125800893,4.23870504916733,0.630952380952381,"unassigned",0.466200649498254,0.788458903130974,0.0536189729488228,0.480769230769231,10425,549,10974
"CYP4B1","unassigned",0.653081438174746,0.819883306014094,0.701671235523954,0.533549783549784,"unassigned",0.275422254705848,0.661006012329758,-1.69079867418091,0.544700854700855,3526,7445.5,10971.5
"ADNP","unassigned",0.115945449151145,0.326379781669467,-2.1911480527174,0.584415584415584,"unassigned",0.782744609616384,0.929045594253373,-0.0108876858007068,0.515897435897436,7487,3484,10971
"UGDH","M16",0.108465557185544,0.314389049447695,0.854220554203605,0.623376623376623,"M16",0.634907879191899,0.871707599149518,0.00394598465052695,0.489230769230769,10008.5,962,10970.5
"ANAPC11","M38",0.718978155577303,0.860120008831782,-0.726845686324291,0.516233766233766,"M38",0.138481336776478,0.520618223299745,0.028193225886949,0.554017094017094,2307,8663,10970
"TTC17","unassigned",0.718094895932252,0.859647965455392,0.526708388370213,0.537878787878788,"unassigned",0.608499557363726,0.861013769914649,-0.0130661152765416,0.542222222222222,3855,7115,10970
"ZUFSP","unassigned",0.524748342549572,0.732938643134189,-0.432461371528434,0.516233766233766,"unassigned",0.400207377661505,0.752187992259466,-0.104258702347309,0.554017094017094,2307,8663,10970
"HEXDC","M6",0.116254365456201,0.326605010238186,3.30942809239627,0.607142857142857,"M6",0.792804986851157,0.932043868095519,-0.00946080557111503,0.502051282051282,9008,1961.5,10969.5
"TRIM35","unassigned",0.250660570350706,0.495723964184472,-1.57568374055489,0.613095238095238,"unassigned",0.876889567608862,0.96297191607874,0.0224546250676936,0.497606837606838,9406.5,1562.5,10969
"MAP4","M10",0.149008351518961,0.375949782470131,-3.33782122405829,0.628787878787879,"M10",0.785287175135026,0.929278217187099,-0.00480506188349583,0.482905982905983,10322.5,643.5,10966
"ADRM1","unassigned",0.151193156378544,0.378681075904159,-1.41442679298572,0.58008658008658,"unassigned",0.499755659590833,0.80462520707877,0.0138610197207163,0.518461538461538,7160.5,3805,10965.5
"FAM83H","M20",0.185597026965237,0.422468254288887,1.48143812613036,0.566017316017316,"M20",0.46789575384335,0.789143351361603,0.0250014642381918,0.526153846153846,6052.5,4912,10964.5
"PCAT6","unassigned",0.440324092376924,0.669941734280968,0.908790228042137,0.566017316017316,"unassigned",0.404676273727817,0.754893579870751,-0.31689828647585,0.526153846153846,6052.5,4912,10964.5
"FOXP4","unassigned",0.490213660680491,0.708564230076237,0.735755490665228,0.538961038961039,"unassigned",0.280586835556431,0.663895845506353,0.0445979811530828,0.541538461538462,3937,7027,10964
